idMouvement,dateMouvement,descriptionCompte,nomBanque,nomTiers,nomCategorie,nomSousCategorie,montant
1091,2024-09-13,Compte 2,Banque A,Livret A,Épargne,,135.53
1788,2024-09-14,Compte 1,Banque B,Orange,Téléphone,,-40.61
1972,2024-09-14,Compte 2,Banque A,Uniqlo,Vêtements,,-75.15
696,2024-09-15,Compte 3,Banque C,Uniqlo,Vêtements,,-51.21
96,2024-09-15,Compte 1,Banque B,EDF,Logement,,-628.94
2181,2024-09-16,Compte 3,Banque C,Impôts,Impôts,,-1407.81
1798,2024-09-16,Compte 2,Banque A,DAB,Retrait,,-221.04
2420,2024-09-16,Compte 2,Banque A,Amazon,Cadeau,,-110.86
401,2024-09-17,Compte 2,Banque A,Impôts,Impôts,,-937.08
2401,2024-09-17,Compte 2,Banque A,URSSAF,Impôts,,-1135.98
1132,2024-09-18,Compte 3,Banque C,DAB,Retrait,,-294.94
2231,2024-09-18,Compte 3,Banque C,Free,Internet,,-54.91
942,2024-09-18,Compte 3,Banque C,Entreprise A,Salaire,,2961.8
1102,2024-09-19,Compte 3,Banque C,Free,Internet,,-27.26
1144,2024-09-19,Compte 3,Banque C,Bouygues,Téléphone,,-25.97
2318,2024-09-19,Compte 3,Banque C,SFR,Téléphone,,-26.02
633,2024-09-19,Compte 3,Banque C,SFR,Téléphone,,-34.66
2347,2024-09-20,Compte 2,Banque A,Lidl,Alimentation,,-42.66
2275,2024-09-20,Compte 1,Banque B,Loyer,Logement,,-896.22
2872,2024-09-20,Compte 3,Banque C,Allianz,Assurance,,-74.84
1402,2024-09-20,Compte 3,Banque C,Doctolib,Santé,,-42.98
1716,2024-09-21,Compte 1,Banque B,SFR,Internet,,-41.0
349,2024-09-21,Compte 3,Banque C,DAB,Retrait,,-41.37
879,2024-09-22,Compte 1,Banque B,Crédit Agricole,Frais bancaires,,-19.14
1860,2024-09-22,Compte 1,Banque B,Spotify,Loisir,,-39.54
1477,2024-09-22,Compte 1,Banque B,Banque Postale,Frais bancaires,,-9.93
2549,2024-09-22,Compte 3,Banque C,Livret A,Épargne,,223.28
559,2024-09-23,Compte 3,Banque C,DAB,Retrait,,-107.53
424,2024-09-23,Compte 1,Banque B,Entreprise B,Salaire,,2225.85
1392,2024-09-23,Compte 2,Banque A,Orange,Téléphone,,-44.67
2747,2024-09-23,Compte 3,Banque C,Uniqlo,Vêtements,,-118.8
2106,2024-09-23,Compte 3,Banque C,Orange,Téléphone,,-43.21
2909,2024-09-24,Compte 2,Banque A,Banque Postale,Frais bancaires,,-14.25
1249,2024-09-24,Compte 3,Banque C,AXA,Assurance,,-21.11
1484,2024-09-24,Compte 2,Banque A,Engie,Logement,,-808.29
1729,2024-09-25,Compte 2,Banque A,Divers,Divers,,-38.7
60,2024-09-25,Compte 2,Banque A,Zalando,Cadeau,,-184.83
1802,2024-09-26,Compte 3,Banque C,Crédit Agricole,Frais bancaires,,-14.54
863,2024-09-26,Compte 2,Banque A,Auchan,Alimentation,,-189.15
2961,2024-09-27,Compte 1,Banque B,Crédit Agricole,Frais bancaires,,-6.18
1182,2024-09-27,Compte 3,Banque C,Livret A,Épargne,,430.58
1946,2024-09-27,Compte 3,Banque C,Cinéma,Loisir,,-13.35
2388,2024-09-27,Compte 2,Banque A,Truffaut,Animaux,,-99.15
2382,2024-09-27,Compte 3,Banque C,SFR,Internet,,-43.69
1172,2024-09-28,Compte 3,Banque C,SFR,Internet,,-21.72
1931,2024-09-28,Compte 2,Banque A,Entreprise A,Salaire,,2409.77
1260,2024-09-28,Compte 2,Banque A,Zalando,Cadeau,,-131.49
786,2024-09-29,Compte 3,Banque C,Animalis,Animaux,,-90.42
269,2024-09-30,Compte 3,Banque C,DAB,Retrait,,-250.09
1425,2024-09-30,Compte 3,Banque C,Uniqlo,Vêtements,,-217.33
1408,2024-10-01,Compte 2,Banque A,Livret A,Épargne,,467.56
467,2024-10-02,Compte 3,Banque C,Spotify,Loisir,,-54.81
789,2024-10-02,Compte 3,Banque C,Banque Postale,Frais bancaires,,-18.1
2466,2024-10-03,Compte 3,Banque C,Entreprise B,Salaire,,2894.02
1645,2024-10-03,Compte 1,Banque B,Divers,Divers,,-21.43
1156,2024-10-04,Compte 1,Banque B,Bouygues,Téléphone,,-24.73
2261,2024-10-04,Compte 3,Banque C,URSSAF,Impôts,,-826.75
1795,2024-10-05,Compte 1,Banque B,Livret A,Épargne,,133.73
81,2024-10-05,Compte 1,Banque B,Carrefour,Alimentation,,-172.03
2724,2024-10-05,Compte 2,Banque A,Crédit Agricole,Frais bancaires,,-3.01
2846,2024-10-06,Compte 3,Banque C,Animalis,Animaux,,-86.64
1212,2024-10-06,Compte 2,Banque A,Cinéma,Loisir,,-93.9
523,2024-10-06,Compte 3,Banque C,Zalando,Cadeau,,-59.86
2854,2024-10-06,Compte 1,Banque B,Allianz,Assurance,,-74.94
1993,2024-10-08,Compte 1,Banque B,Entreprise C,Salaire,,2975.44
1413,2024-10-09,Compte 2,Banque A,Animalis,Animaux,,-67.04
84,2024-10-10,Compte 3,Banque C,SFR,Téléphone,,-43.71
109,2024-10-10,Compte 2,Banque A,Truffaut,Animaux,,-41.17
246,2024-10-10,Compte 2,Banque A,Allianz,Assurance,,-22.69
134,2024-10-11,Compte 2,Banque A,Lidl,Alimentation,,-99.03
968,2024-10-11,Compte 3,Banque C,Bowling,Loisir,,-49.37
2127,2024-10-11,Compte 3,Banque C,Animalis,Animaux,,-32.21
622,2024-10-12,Compte 1,Banque B,Engie,Logement,,-559.66
1320,2024-10-13,Compte 3,Banque C,Uber,Transport,,-51.04
367,2024-10-13,Compte 3,Banque C,Uniqlo,Vêtements,,-114.12
1614,2024-10-16,Compte 2,Banque A,Auchan,Alimentation,,-122.2
2004,2024-10-16,Compte 1,Banque B,Crédit Agricole,Frais bancaires,,-3.74
1530,2024-10-16,Compte 1,Banque B,Animalis,Animaux,,-55.91
605,2024-10-16,Compte 1,Banque B,URSSAF,Impôts,,-295.73
1831,2024-10-17,Compte 1,Banque B,Bouygues,Téléphone,,-12.19
616,2024-10-17,Compte 3,Banque C,Orchestra,Enfants,,-61.83
418,2024-10-17,Compte 1,Banque B,Orange,Téléphone,,-28.54
1775,2024-10-17,Compte 3,Banque C,URSSAF,Impôts,,-1973.66
2373,2024-10-18,Compte 2,Banque A,Lidl,Alimentation,,-47.27
2413,2024-10-18,Compte 3,Banque C,URSSAF,Impôts,,-398.25
341,2024-10-18,Compte 3,Banque C,Zara,Vêtements,,-41.75
1668,2024-10-19,Compte 1,Banque B,Mutuelle,Remboursement,,148.79
2766,2024-10-19,Compte 3,Banque C,Auchan,Alimentation,,-133.3
1528,2024-10-19,Compte 2,Banque A,Free,Internet,,-32.74
1908,2024-10-19,Compte 1,Banque B,Impôts,Impôts,,-1881.71
2621,2024-10-20,Compte 1,Banque B,H&M,Vêtements,,-194.95
1688,2024-10-20,Compte 3,Banque C,Impôts,Impôts,,-1333.04
924,2024-10-20,Compte 3,Banque C,SFR,Téléphone,,-30.57
966,2024-10-20,Compte 2,Banque A,Zara,Vêtements,,-41.82
762,2024-10-20,Compte 2,Banque A,Entreprise A,Salaire,,2445.59
641,2024-10-21,Compte 1,Banque B,Airbnb,Vacances,,-1036.83
1682,2024-10-21,Compte 2,Banque A,Bowling,Loisir,,-24.48
74,2024-10-21,Compte 2,Banque A,Booking,Vacances,,-580.25
61,2024-10-21,Compte 1,Banque B,JouetClub,Enfants,,-132.78
2496,2024-10-22,Compte 2,Banque A,SFR,Internet,,-25.9
2273,2024-10-22,Compte 1,Banque B,DAB,Retrait,,-204.15
2151,2024-10-22,Compte 3,Banque C,SFR,Téléphone,,-27.69
1231,2024-10-23,Compte 2,Banque A,Impôts,Impôts,,-303.47
127,2024-10-24,Compte 1,Banque B,Banque Postale,Frais bancaires,,-17.88
815,2024-10-25,Compte 3,Banque C,Impôts,Impôts,,-1952.69
726,2024-10-25,Compte 3,Banque C,Livret A,Épargne,,460.11
111,2024-10-25,Compte 3,Banque C,Booking,Vacances,,-796.48
1969,2024-10-26,Compte 3,Banque C,Bowling,Loisir,,-27.77
2737,2024-10-26,Compte 2,Banque A,Fnac,Cadeau,,-52.37
2023,2024-10-26,Compte 1,Banque B,Divers,Divers,,-36.98
2630,2024-10-27,Compte 2,Banque A,Crédit Agricole,Frais bancaires,,-3.66
487,2024-10-28,Compte 2,Banque A,Divers,Divers,,-27.27
1702,2024-10-28,Compte 2,Banque A,DAB,Retrait,,-222.63
1898,2024-10-28,Compte 1,Banque B,Livret A,Épargne,,198.32
2459,2024-10-28,Compte 2,Banque A,Spotify,Loisir,,-54.32
273,2024-10-29,Compte 1,Banque B,SNCF,Transport,,-52.87
1352,2024-10-29,Compte 2,Banque A,Crédit Agricole,Frais bancaires,,-14.83
2265,2024-10-30,Compte 3,Banque C,Entreprise B,Salaire,,2022.54
1984,2024-10-31,Compte 1,Banque B,JouetClub,Enfants,,-127.11
843,2024-10-31,Compte 2,Banque A,Truffaut,Animaux,,-60.23
2412,2024-11-01,Compte 2,Banque A,Entreprise C,Salaire,,2715.5
2784,2024-11-02,Compte 2,Banque A,Mutuelle,Remboursement,,260.04
2012,2024-11-02,Compte 3,Banque C,Bouygues,Téléphone,,-17.78
1803,2024-11-02,Compte 2,Banque A,PEL,Épargne,,149.32
260,2024-11-03,Compte 2,Banque A,Zara,Vêtements,,-137.91
593,2024-11-03,Compte 2,Banque A,Amazon,Cadeau,,-102.26
2892,2024-11-03,Compte 1,Banque B,Zara,Vêtements,,-185.8
1608,2024-11-03,Compte 2,Banque A,Lidl,Alimentation,,-187.07
419,2024-11-03,Compte 2,Banque A,Loyer,Logement,,-426.7
983,2024-11-04,Compte 2,Banque A,Orange,Téléphone,,-24.12
366,2024-11-04,Compte 3,Banque C,Mutuelle,Remboursement,,170.81
2815,2024-11-06,Compte 2,Banque A,Divers,Divers,,-69.6
992,2024-11-06,Compte 1,Banque B,Orange,Téléphone,,-23.01
41,2024-11-06,Compte 1,Banque B,Mutuelle,Remboursement,,246.72
2831,2024-11-07,Compte 2,Banque A,Orange,Téléphone,,-38.75
486,2024-11-07,Compte 2,Banque A,Impôts,Impôts,,-1121.3
1245,2024-11-07,Compte 3,Banque C,Amazon,Cadeau,,-135.63
1271,2024-11-08,Compte 3,Banque C,Banque Postale,Frais bancaires,,-14.96
524,2024-11-08,Compte 2,Banque A,SFR,Téléphone,,-25.46
1370,2024-11-08,Compte 3,Banque C,Crédit Agricole,Frais bancaires,,-9.14
1637,2024-11-09,Compte 3,Banque C,JouetClub,Enfants,,-129.68
153,2024-11-09,Compte 1,Banque B,Uber,Transport,,-7.96
2876,2024-11-10,Compte 1,Banque B,Uber,Transport,,-75.19
102,2024-11-11,Compte 3,Banque C,Divers,Divers,,-93.43
1504,2024-11-11,Compte 2,Banque A,MAIF,Assurance,,-96.3
1932,2024-11-12,Compte 2,Banque A,Divers,Divers,,-14.11
1826,2024-11-12,Compte 1,Banque B,Divers,Divers,,-22.2
1235,2024-11-12,Compte 3,Banque C,Engie,Logement,,-547.59
2611,2024-11-13,Compte 2,Banque A,DAB,Retrait,,-276.3
848,2024-11-13,Compte 1,Banque B,MAIF,Assurance,,-71.91
715,2024-11-13,Compte 1,Banque B,Orange,Internet,,-20.94
2849,2024-11-13,Compte 2,Banque A,Divers,Divers,,-61.23
1119,2024-11-14,Compte 1,Banque B,Carrefour,Alimentation,,-189.11
2580,2024-11-14,Compte 2,Banque A,CPAM,Remboursement,,110.22
1349,2024-11-18,Compte 1,Banque B,Booking,Vacances,,-1142.17
62,2024-11-18,Compte 3,Banque C,Entreprise C,Salaire,,2814.25
1277,2024-11-18,Compte 3,Banque C,Zalando,Cadeau,,-156.66
2462,2024-11-19,Compte 3,Banque C,Free,Internet,,-20.53
1711,2024-11-19,Compte 1,Banque B,SFR,Internet,,-45.1
163,2024-11-20,Compte 2,Banque A,Orange,Internet,,-48.86
2835,2024-11-20,Compte 3,Banque C,DAB,Retrait,,-261.99
360,2024-11-20,Compte 2,Banque A,Entreprise C,Salaire,,2829.13
2052,2024-11-20,Compte 2,Banque A,Divers,Divers,,-19.37
2065,2024-11-20,Compte 3,Banque C,DAB,Retrait,,-24.47
230,2024-11-20,Compte 1,Banque B,Bowling,Loisir,,-67.89
2119,2024-11-21,Compte 1,Banque B,SNCF,Transport,,-20.53
940,2024-11-21,Compte 3,Banque C,EDF,Logement,,-512.65
566,2024-11-22,Compte 2,Banque A,Uniqlo,Vêtements,,-101.01
1967,2024-11-22,Compte 1,Banque B,Zara,Vêtements,,-177.04
2709,2024-11-22,Compte 3,Banque C,Entreprise B,Salaire,,2442.21
2600,2024-11-22,Compte 3,Banque C,Lidl,Alimentation,,-178.27
1557,2024-11-22,Compte 2,Banque A,EDF,Logement,,-447.13
1138,2024-11-22,Compte 1,Banque B,Doctolib,Santé,,-131.37
2367,2024-11-23,Compte 1,Banque B,Impôts,Impôts,,-1071.24
537,2024-11-24,Compte 2,Banque A,Doctolib,Santé,,-20.32
97,2024-11-25,Compte 1,Banque B,CPAM,Remboursement,,75.88
2255,2024-11-25,Compte 3,Banque C,Blablacar,Transport,,-51.55
2421,2024-11-25,Compte 2,Banque A,CPAM,Remboursement,,238.43
1593,2024-11-25,Compte 1,Banque B,JouetClub,Enfants,,-38.2
2011,2024-11-25,Compte 3,Banque C,Truffaut,Animaux,,-60.18
3000,2024-11-26,Compte 3,Banque C,Truffaut,Animaux,,-56.15
1956,2024-11-26,Compte 3,Banque C,Livret A,Épargne,,271.18
1098,2024-11-27,Compte 2,Banque A,Fnac,Cadeau,,-89.02
794,2024-11-27,Compte 3,Banque C,Netflix,Loisir,,-58.06
510,2024-11-27,Compte 2,Banque A,Uber,Transport,,-28.77
2405,2024-11-28,Compte 3,Banque C,Loyer,Logement,,-595.95
364,2024-11-28,Compte 1,Banque B,Impôts,Impôts,,-1314.86
320,2024-11-29,Compte 2,Banque A,Banque Postale,Frais bancaires,,-14.58
2593,2024-11-29,Compte 1,Banque B,Cinéma,Loisir,,-21.98
577,2024-11-29,Compte 2,Banque A,EDF,Logement,,-854.45
1141,2024-11-29,Compte 1,Banque B,Zara,Vêtements,,-74.9
2850,2024-11-29,Compte 3,Banque C,Uber,Transport,,-40.93
1873,2024-11-30,Compte 3,Banque C,EDF,Logement,,-490.0
1113,2024-12-01,Compte 2,Banque A,Loyer,Logement,,-301.31
2707,2024-12-01,Compte 3,Banque C,Free,Internet,,-55.43
1455,2024-12-01,Compte 2,Banque A,Banque Postale,Frais bancaires,,-18.28
2712,2024-12-02,Compte 1,Banque B,Truffaut,Animaux,,-77.58
2984,2024-12-02,Compte 1,Banque B,Banque Postale,Frais bancaires,,-7.73
640,2024-12-02,Compte 2,Banque A,Airbnb,Vacances,,-940.62
2298,2024-12-03,Compte 2,Banque A,SNCF,Transport,,-32.58
299,2024-12-03,Compte 2,Banque A,SFR,Téléphone,,-19.83
2495,2024-12-03,Compte 1,Banque B,Netflix,Loisir,,-36.19
2154,2024-12-03,Compte 3,Banque C,Allianz,Assurance,,-49.84
2209,2024-12-03,Compte 2,Banque A,Truffaut,Animaux,,-31.17
2036,2024-12-03,Compte 1,Banque B,Crédit Agricole,Frais bancaires,,-13.13
1958,2024-12-04,Compte 1,Banque B,Fnac,Cadeau,,-109.05
2860,2024-12-04,Compte 1,Banque B,PEL,Épargne,,257.43
576,2024-12-04,Compte 3,Banque C,Spotify,Loisir,,-33.79
1644,2024-12-04,Compte 1,Banque B,Fnac,Cadeau,,-75.53
2232,2024-12-05,Compte 3,Banque C,Netflix,Loisir,,-50.78
1656,2024-12-05,Compte 2,Banque A,Entreprise B,Salaire,,2102.07
648,2024-12-05,Compte 3,Banque C,Crédit Agricole,Frais bancaires,,-4.52
218,2024-12-05,Compte 2,Banque A,Orange,Internet,,-32.11
208,2024-12-05,Compte 1,Banque B,Entreprise B,Salaire,,2862.68
508,2024-12-06,Compte 1,Banque B,MAIF,Assurance,,-94.91
2596,2024-12-06,Compte 1,Banque B,Carrefour,Alimentation,,-185.72
2811,2024-12-06,Compte 1,Banque B,AXA,Assurance,,-39.76
325,2024-12-06,Compte 3,Banque C,Expedia,Vacances,,-698.33
1461,2024-12-07,Compte 1,Banque B,Bouygues,Téléphone,,-16.03
1625,2024-12-07,Compte 2,Banque A,Truffaut,Animaux,,-88.65
1649,2024-12-08,Compte 1,Banque B,Truffaut,Animaux,,-88.82
647,2024-12-08,Compte 2,Banque A,Booking,Vacances,,-521.52
338,2024-12-08,Compte 1,Banque B,Free,Internet,,-48.61
2781,2024-12-09,Compte 1,Banque B,Intermarché,Alimentation,,-181.61
20,2024-12-10,Compte 1,Banque B,Entreprise A,Salaire,,2982.71
2322,2024-12-10,Compte 1,Banque B,Truffaut,Animaux,,-67.17
2660,2024-12-10,Compte 1,Banque B,Orchestra,Enfants,,-120.22
2875,2024-12-11,Compte 2,Banque A,Entreprise C,Salaire,,2195.09
119,2024-12-11,Compte 1,Banque B,PEL,Épargne,,306.67
670,2024-12-11,Compte 3,Banque C,Divers,Divers,,-46.25
2046,2024-12-11,Compte 1,Banque B,Divers,Divers,,-48.61
1587,2024-12-12,Compte 3,Banque C,Orange,Téléphone,,-27.89
798,2024-12-14,Compte 3,Banque C,Divers,Divers,,-82.37
2648,2024-12-14,Compte 1,Banque B,Expedia,Vacances,,-299.98
1393,2024-12-14,Compte 3,Banque C,Entreprise B,Salaire,,2629.78
45,2024-12-14,Compte 2,Banque A,Fnac,Cadeau,,-135.29
1196,2024-12-14,Compte 2,Banque A,Amazon,Cadeau,,-62.95
261,2024-12-15,Compte 3,Banque C,AXA,Assurance,,-80.87
814,2024-12-15,Compte 3,Banque C,JouetClub,Enfants,,-33.46
866,2024-12-15,Compte 1,Banque B,Expedia,Vacances,,-728.83
2447,2024-12-16,Compte 3,Banque C,EDF,Logement,,-745.58
161,2024-12-16,Compte 2,Banque A,PEL,Épargne,,336.76
2827,2024-12-16,Compte 3,Banque C,Doctolib,Santé,,-38.6
1636,2024-12-17,Compte 2,Banque A,Netflix,Loisir,,-47.48
2769,2024-12-17,Compte 1,Banque B,Airbnb,Vacances,,-194.91
2664,2024-12-19,Compte 2,Banque A,Cinéma,Loisir,,-61.34
1210,2024-12-19,Compte 2,Banque A,Animalis,Animaux,,-52.63
1286,2024-12-20,Compte 2,Banque A,JouetClub,Enfants,,-20.35
2613,2024-12-20,Compte 2,Banque A,Impôts,Impôts,,-1285.17
950,2024-12-21,Compte 1,Banque B,Divers,Divers,,-97.11
680,2024-12-21,Compte 3,Banque C,Divers,Divers,,-8.95
1830,2024-12-22,Compte 3,Banque C,DAB,Retrait,,-152.92
1470,2024-12-22,Compte 2,Banque A,Uber,Transport,,-60.15
1841,2024-12-22,Compte 2,Banque A,Pharmacie,Santé,,-15.81
2178,2024-12-23,Compte 1,Banque B,AXA,Assurance,,-89.2
1974,2024-12-23,Compte 3,Banque C,Orange,Téléphone,,-24.88
1406,2024-12-24,Compte 3,Banque C,PEL,Épargne,,145.23
1763,2024-12-24,Compte 2,Banque A,MAIF,Assurance,,-53.92
760,2024-12-24,Compte 2,Banque A,H&M,Vêtements,,-224.83
139,2024-12-26,Compte 3,Banque C,Engie,Logement,,-843.44
1496,2024-12-27,Compte 2,Banque A,CPAM,Remboursement,,11.61
408,2024-12-27,Compte 3,Banque C,Impôts,Impôts,,-710.25
1912,2024-12-27,Compte 2,Banque A,Orange,Téléphone,,-29.54
2205,2024-12-27,Compte 3,Banque C,Entreprise C,Salaire,,2958.6
2167,2024-12-27,Compte 1,Banque B,Divers,Divers,,-60.94
678,2024-12-28,Compte 1,Banque B,Auchan,Alimentation,,-54.17
2786,2024-12-28,Compte 3,Banque C,Divers,Divers,,-79.3
1339,2024-12-28,Compte 3,Banque C,Entreprise B,Salaire,,2808.39
723,2024-12-29,Compte 1,Banque B,Allianz,Assurance,,-28.71
719,2024-12-29,Compte 1,Banque B,Crédit Agricole,Frais bancaires,,-14.45
1730,2024-12-29,Compte 3,Banque C,Animalis,Animaux,,-32.17
2881,2024-12-30,Compte 3,Banque C,SNCF,Transport,,-60.77
2201,2024-12-30,Compte 3,Banque C,MAIF,Assurance,,-54.01
2569,2024-12-31,Compte 1,Banque B,Allianz,Assurance,,-40.48
386,2024-12-31,Compte 2,Banque A,Intermarché,Alimentation,,-170.86
1450,2025-01-01,Compte 1,Banque B,Free,Internet,,-45.14
409,2025-01-01,Compte 2,Banque A,Fnac,Cadeau,,-35.34
2606,2025-01-01,Compte 2,Banque A,Divers,Divers,,-67.95
1906,2025-01-01,Compte 2,Banque A,Hôpital,Santé,,-32.43
1341,2025-01-01,Compte 2,Banque A,Uniqlo,Vêtements,,-192.83
234,2025-01-02,Compte 1,Banque B,Engie,Logement,,-543.79
791,2025-01-02,Compte 2,Banque A,Banque Postale,Frais bancaires,,-2.04
2703,2025-01-03,Compte 1,Banque B,MAIF,Assurance,,-57.08
2941,2025-01-03,Compte 3,Banque C,PEL,Épargne,,67.74
2246,2025-01-03,Compte 1,Banque B,PEL,Épargne,,304.03
2274,2025-01-04,Compte 1,Banque B,Orchestra,Enfants,,-63.21
2192,2025-01-04,Compte 2,Banque A,Entreprise C,Salaire,,2038.64
1035,2025-01-04,Compte 2,Banque A,JouetClub,Enfants,,-44.6
116,2025-01-05,Compte 1,Banque B,Carrefour,Alimentation,,-168.2
1746,2025-01-05,Compte 1,Banque B,Uniqlo,Vêtements,,-40.68
2190,2025-01-05,Compte 2,Banque A,CPAM,Remboursement,,158.95
2650,2025-01-05,Compte 2,Banque A,Uber,Transport,,-25.21
2094,2025-01-06,Compte 3,Banque C,MAIF,Assurance,,-31.11
2787,2025-01-06,Compte 2,Banque A,Impôts,Impôts,,-1536.67
681,2025-01-06,Compte 3,Banque C,Cinéma,Loisir,,-48.0
2481,2025-01-06,Compte 3,Banque C,Divers,Divers,,-22.99
1987,2025-01-07,Compte 3,Banque C,Allianz,Assurance,,-116.97
436,2025-01-07,Compte 2,Banque A,Truffaut,Animaux,,-44.2
958,2025-01-07,Compte 2,Banque A,Allianz,Assurance,,-22.67
1653,2025-01-08,Compte 2,Banque A,Zalando,Cadeau,,-72.53
2758,2025-01-09,Compte 2,Banque A,AXA,Assurance,,-97.27
1424,2025-01-09,Compte 3,Banque C,EDF,Logement,,-339.07
1154,2025-01-09,Compte 1,Banque B,URSSAF,Impôts,,-525.71
1336,2025-01-10,Compte 2,Banque A,Entreprise C,Salaire,,2241.05
808,2025-01-10,Compte 2,Banque A,Bouygues,Téléphone,,-38.04
340,2025-01-11,Compte 1,Banque B,Uber,Transport,,-41.54
2982,2025-01-11,Compte 3,Banque C,URSSAF,Impôts,,-1721.15
984,2025-01-12,Compte 1,Banque B,Bowling,Loisir,,-25.96
2771,2025-01-12,Compte 2,Banque A,Mutuelle,Remboursement,,290.63
2278,2025-01-12,Compte 3,Banque C,Orange,Téléphone,,-15.38
2484,2025-01-12,Compte 1,Banque B,Orange,Téléphone,,-43.11
460,2025-01-12,Compte 3,Banque C,Amazon,Cadeau,,-89.82
224,2025-01-14,Compte 1,Banque B,Impôts,Impôts,,-444.47
2871,2025-01-14,Compte 1,Banque B,Doctolib,Santé,,-116.76
1532,2025-01-14,Compte 2,Banque A,Bouygues,Téléphone,,-49.23
1804,2025-01-14,Compte 2,Banque A,Spotify,Loisir,,-21.84
2997,2025-01-15,Compte 3,Banque C,Mutuelle,Remboursement,,273.67
2513,2025-01-15,Compte 1,Banque B,CPAM,Remboursement,,290.0
117,2025-01-16,Compte 1,Banque B,Livret A,Épargne,,449.02
2243,2025-01-16,Compte 3,Banque C,Bouygues,Téléphone,,-14.35
1480,2025-01-16,Compte 1,Banque B,Entreprise A,Salaire,,2524.63
2097,2025-01-17,Compte 3,Banque C,Mutuelle,Remboursement,,91.04
902,2025-01-17,Compte 2,Banque A,Bouygues,Téléphone,,-33.12
2508,2025-01-18,Compte 2,Banque A,DAB,Retrait,,-50.11
2908,2025-01-19,Compte 1,Banque B,CPAM,Remboursement,,173.93
2620,2025-01-19,Compte 3,Banque C,PEL,Épargne,,84.43
270,2025-01-19,Compte 3,Banque C,SNCF,Transport,,-62.88
2129,2025-01-20,Compte 1,Banque B,Divers,Divers,,-62.12
858,2025-01-21,Compte 3,Banque C,Netflix,Loisir,,-88.04
2631,2025-01-21,Compte 1,Banque B,Banque Postale,Frais bancaires,,-10.92
1060,2025-01-22,Compte 2,Banque A,Free,Internet,,-51.27
2662,2025-01-23,Compte 2,Banque A,Orange,Téléphone,,-15.43
2923,2025-01-23,Compte 1,Banque B,Expedia,Vacances,,-1199.78
2833,2025-01-23,Compte 2,Banque A,Crédit Agricole,Frais bancaires,,-3.95
739,2025-01-24,Compte 2,Banque A,Bowling,Loisir,,-75.1
1666,2025-01-24,Compte 1,Banque B,Amazon,Cadeau,,-91.0
2647,2025-01-24,Compte 1,Banque B,URSSAF,Impôts,,-985.89
2048,2025-01-24,Compte 3,Banque C,Allianz,Assurance,,-85.84
1191,2025-01-24,Compte 1,Banque B,DAB,Retrait,,-210.2
1748,2025-01-26,Compte 2,Banque A,Hôpital,Santé,,-62.09
288,2025-01-26,Compte 2,Banque A,Netflix,Loisir,,-25.19
2744,2025-01-27,Compte 3,Banque C,DAB,Retrait,,-79.99
1578,2025-01-27,Compte 2,Banque A,Zalando,Cadeau,,-61.98
205,2025-01-27,Compte 3,Banque C,Carrefour,Alimentation,,-138.42
1354,2025-01-27,Compte 2,Banque A,URSSAF,Impôts,,-507.17
2213,2025-01-27,Compte 2,Banque A,Netflix,Loisir,,-62.42
1273,2025-01-27,Compte 1,Banque B,PEL,Épargne,,109.77
1518,2025-01-27,Compte 3,Banque C,URSSAF,Impôts,,-1851.8
1469,2025-01-28,Compte 1,Banque B,Engie,Logement,,-838.48
721,2025-01-28,Compte 2,Banque A,Uber,Transport,,-28.53
193,2025-01-29,Compte 1,Banque B,Animalis,Animaux,,-81.12
2391,2025-01-30,Compte 2,Banque A,Doctolib,Santé,,-102.0
1242,2025-01-30,Compte 3,Banque C,Booking,Vacances,,-882.55
183,2025-01-30,Compte 3,Banque C,URSSAF,Impôts,,-1594.74
910,2025-02-01,Compte 1,Banque B,CPAM,Remboursement,,277.28
1665,2025-02-01,Compte 2,Banque A,SFR,Internet,,-34.06
1294,2025-02-01,Compte 3,Banque C,Spotify,Loisir,,-28.03
1130,2025-02-01,Compte 1,Banque B,Uniqlo,Vêtements,,-111.17
1112,2025-02-01,Compte 2,Banque A,PEL,Épargne,,460.93
2715,2025-02-01,Compte 2,Banque A,SFR,Internet,,-47.53
1464,2025-02-02,Compte 1,Banque B,Booking,Vacances,,-898.67
931,2025-02-03,Compte 1,Banque B,Amazon,Cadeau,,-49.95
213,2025-02-03,Compte 1,Banque B,SNCF,Transport,,-11.71
2673,2025-02-03,Compte 2,Banque A,Zalando,Cadeau,,-184.64
1347,2025-02-04,Compte 3,Banque C,Entreprise C,Salaire,,2185.56
1184,2025-02-04,Compte 1,Banque B,Expedia,Vacances,,-671.83
2752,2025-02-05,Compte 2,Banque A,H&M,Vêtements,,-235.5
1121,2025-02-05,Compte 3,Banque C,Crédit Agricole,Frais bancaires,,-8.11
2489,2025-02-05,Compte 1,Banque B,CPAM,Remboursement,,217.37
1941,2025-02-05,Compte 3,Banque C,Netflix,Loisir,,-51.77
1036,2025-02-06,Compte 2,Banque A,Cinéma,Loisir,,-97.27
2221,2025-02-07,Compte 2,Banque A,Intermarché,Alimentation,,-54.92
1674,2025-02-07,Compte 2,Banque A,Orchestra,Enfants,,-92.71
877,2025-02-08,Compte 1,Banque B,SFR,Internet,,-26.03
826,2025-02-08,Compte 3,Banque C,URSSAF,Impôts,,-1306.76
1648,2025-02-09,Compte 2,Banque A,Divers,Divers,,-69.57
